88628421;27865;
88628929;27866;
88629438;27855;
88629946;27838;
88630454;27846;
88630963;27823;
88631471;27769;
88631979;27775;
88632488;27743;
88632996;27752;
88633505;27732;
88634013;27703;
88634521;27724;
88635030;27674;
88635538;27681;
88636046;27667;
88636555;27645;
88637063;27618;
88637572;27590;
88638080;27586;
88638588;27596;
88639097;27588;
88639605;27561;
88640113;27586;
88640622;27575;
88641130;27572;
88641639;27598;
88642147;27599;
88642655;27617;
88643164;27609;
88643672;27639;
88644180;27611;
88644689;27647;
88645197;27628;
88645706;27649;
88646214;27674;
88646722;27677;
88647231;27694;
88647739;27681;
88648248;27727;
88648756;27733;
88649264;27753;
88649773;27755;
88650281;27763;
88650789;27775;
88651298;27773;
88651806;27790;
88652315;27785;
88652823;27793;
88653331;27810;
88653840;27796;
88654348;27822;
88654857;27809;
88655365;27846;
88655873;27856;
88656382;27848;
88656890;27856;
88657398;27861;
88657907;27830;
88658415;27843;
88658924;27832;
88659432;27810;
88659940;27804;
88660449;27780;
88660957;27764;
88661466;27743;
88661974;27756;
88662483;27776;
88662991;27782;
88663499;27758;
88664008;27756;
88664516;27785;
88665025;27765;
88665533;27778;
88666041;27786;
88666550;27774;
88667058;27805;
88667567;27825;
88668075;27862;
88668584;27843;
88669092;27840;
88669600;27850;
88670109;27819;
88670617;27803;
88671126;27799;
88671634;27787;
88672142;27770;
88672651;27765;
88673159;27770;
88673668;27778;
88674176;27778;
88674685;27755;
88675193;27740;
88675701;27778;
88676210;27738;
88676718;27695;
88677227;27705;
88677735;27690;
88678243;27702;
88678752;27720;
88679260;27707;
88679769;27701;
88680277;27672;
88680785;27667;
88681294;27607;
88681802;27592;
88682311;27594;
88682819;27582;
88683328;27605;
88683836;27596;
88684344;27607;
88684853;27590;
88685361;27578;
88685870;27622;
88686378;27609;
88686887;27632;
88687395;27698;
88687903;27662;
88688412;27723;
88688920;27736;
88689429;27766;
88689937;27788;
88690446;27773;
88690954;27821;
88691462;27828;
88691971;27869;
88692479;27856;
88692988;27886;
88693496;27895;
88694005;27880;
88694513;27855;
88695021;27868;
88695530;27830;
88696038;27836;
88696547;27827;
88697055;27803;
88697564;27807;
88698072;27811;
88698580;27787;
88699089;27792;
88699597;27794;
88700106;27779;
88700614;27745;
88701123;27765;
88701631;27764;
88702139;27774;
88702648;27707;
88703156;27703;
