1820113;24150;
1820621;24154;
1821129;24151;
1821637;24189;
1822145;24187;
1822653;24245;
1823161;24235;
1823669;24261;
1824177;24291;
1824685;24319;
1825193;24325;
1825701;24328;
1826209;24337;
1826717;24325;
1827225;24320;
1827733;24332;
1828241;24334;
1828749;24322;
1829257;24347;
1829765;24356;
1830273;24372;
1830781;24375;
1831289;24394;
1831797;24424;
1832305;24433;
1832813;24430;
1833321;24433;
1833829;24440;
1834337;24438;
1834845;24431;
1835353;24439;
1835861;24431;
1836369;24422;
1836877;24409;
1837385;24395;
1837893;24372;
1838401;24343;
1838909;24342;
1839417;24303;
1839925;24310;
1840433;24303;
1840941;24280;
1841449;24272;
1841957;24251;
1842465;24237;
1842973;24228;
1843481;24264;
1843989;24254;
1844497;24255;
1845005;24266;
1845513;24258;
1846022;24233;
1846530;24236;
1847038;24212;
1847546;24240;
1848054;24236;
1848562;24274;
1849070;24281;
1849578;24259;
1850086;24284;
1850594;24282;
1851102;24298;
1851610;24280;
1852118;24278;
1852626;24292;
1853135;24295;
1853643;24343;
1854151;24354;
1854659;24402;
1855167;24413;
1855675;24414;
1856183;24456;
1856691;24455;
1857199;24444;
1857707;24442;
1858215;24438;
1858723;24435;
1859232;24431;
1859740;24399;
1860248;24405;
1860756;24397;
1861264;24401;
1861772;24397;
1862280;24400;
1862788;24402;
1863296;24418;
1863804;24415;
1864312;24421;
1864820;24429;
1865328;24438;
1865837;24411;
1866345;24378;
1866853;24389;
1867361;24376;
1867869;24366;
1868377;24350;
1868885;24355;
1869393;24354;
1869901;24344;
1870409;24340;
1870918;24339;
1871426;24353;
1871934;24333;
1872442;24325;
1872950;24387;
1873458;24434;
1873966;24428;
1874474;24420;
1874982;24454;
1875490;24472;
1875998;24473;
1876507;24490;
1877015;24501;
1877523;24507;
1878031;24513;
1878539;24516;
1879047;24494;
1879555;24577;
1880063;24569;
1880571;24567;
1881079;24597;
1881588;24586;
1882096;24588;
1882604;24616;
1883112;24626;
1883620;24623;
1884128;24592;
1884636;24582;
1885144;24600;
1885652;24581;
1886160;24582;
1886669;24549;
1887177;24543;
1887685;24535;
1888193;24505;
1888701;24508;
1889209;24500;
1889717;24503;
1890225;24514;
1890733;24502;
1891242;24542;
1891750;24537;
1892258;24555;
1892766;24631;
1893274;24614;
1893782;24634;
1894290;24620;
1894798;24602;
1895307;24602;
1895815;24605;
1896323;24606;
1896831;24608;
1897339;24567;
1897847;24551;
1898355;24539;
1898863;24469;
1899371;24456;
1899880;24445;
1900388;24468;
1900896;24454;
1901404;24478;
1901912;24465;
