88628421;25076;
88628930;25073;
88629438;25069;
88629946;25084;
88630455;25068;
88630963;25051;
88631472;24973;
88631980;24905;
88632488;24848;
88632997;24846;
88633505;24862;
88634013;24853;
88634522;24885;
88635030;24902;
88635539;24909;
88636047;24891;
88636555;24908;
88637064;24889;
88637572;24867;
88638080;24879;
88638589;24906;
88639097;24899;
88639605;24927;
88640114;24953;
88640622;25021;
88641131;25017;
88641639;25051;
88642147;25079;
88642656;25072;
88643164;25088;
88643673;25107;
88644181;25125;
88644689;25104;
88645198;25103;
88645706;25105;
88646215;25079;
88646723;25084;
88647231;25047;
88647740;25052;
88648248;25064;
88648756;25081;
88649265;25038;
88649773;25024;
88650282;25018;
88650790;24993;
88651298;25012;
88651807;25016;
88652315;25007;
88652823;25016;
88653332;25023;
88653840;25043;
88654349;25050;
88654857;25058;
88655365;25141;
88655874;25138;
88656382;25165;
88656891;25150;
88657399;25167;
88657907;25132;
88658416;25156;
88658924;25146;
88659433;25162;
88659941;25170;
88660449;25184;
88660958;25277;
88661466;25292;
88661975;25289;
88662483;25294;
88662991;25305;
88663500;25275;
88664008;25255;
88664517;25238;
88665025;25243;
88665534;25271;
88666042;25311;
88666550;25318;
88667059;25342;
88667567;25333;
88668076;25322;
88668584;25292;
88669092;25259;
88669601;25232;
88670109;25213;
88670618;25263;
88671126;25173;
88671635;25155;
88672143;25114;
88672651;25106;
88673160;25052;
88673668;25025;
88674177;24981;
88674685;24959;
88675193;24944;
88675702;24954;
88676210;24907;
88676719;24931;
88677227;24982;
88677736;25054;
88678244;25057;
88678752;25091;
88679261;25083;
88679769;25095;
88680278;25100;
88680786;25080;
88681294;24964;
88681803;24963;
88682311;24956;
88682820;24962;
88683328;24972;
88683836;25056;
88684345;25064;
88684853;25081;
88685362;25091;
88685870;25085;
88686379;25090;
88686887;25069;
88687395;24975;
88687904;24993;
88688412;25033;
88688921;25035;
88689429;25038;
88689938;25069;
88690446;25072;
88690954;25001;
88691463;24985;
88691971;24969;
88692480;24958;
88692988;24993;
88693497;24992;
88694005;24980;
88694513;25023;
88695022;24997;
88695530;25082;
88696039;25093;
88696547;25106;
88697056;25103;
88697564;25120;
88698072;25045;
88698581;25078;
88699089;25059;
88699598;25063;
88700106;25252;
88700615;25343;
88701123;25238;
88701631;25156;
88702140;25139;
88702648;25033;
88703157;25024;
