2320991;9776;
2321499;9835;
2322006;9986;
2322514;10003;
2323022;9943;
2323530;9982;
2324038;10141;
2324546;10222;
2325054;10245;
2325561;10226;
2326069;10131;
2326577;10102;
2327085;9984;
2327593;10031;
2328101;10134;
2328609;10153;
2329117;10137;
2329624;10094;
2330132;10028;
2330640;10010;
2331148;9975;
2331656;9984;
2332164;9961;
2332672;9971;
2333180;9908;
2333688;9903;
2334195;9922;
2334703;9897;
2335211;9898;
2335719;9895;
2336227;9995;
2336735;10029;
2337243;10022;
2337751;9996;
2338259;9973;
2338767;9970;
2339275;9940;
2339783;9930;
2340291;9942;
2340798;9949;
2341306;9941;
2341814;9962;
2342322;9965;
2342830;9967;
2343338;9987;
2343846;9980;
2344354;9951;
2344862;9956;
2345370;9973;
2345878;10039;
2346386;10035;
2346894;10057;
2347402;9910;
2347909;9917;
2348417;9949;
2348925;9886;
2349433;9923;
2349941;10135;
2350449;10139;
2350957;10210;
2351465;10280;
2351973;10275;
2352481;10339;
2352989;10328;
2353497;10343;
2354005;10348;
2354513;10341;
2355020;10259;
2355528;10241;
2356036;10225;
2356544;10202;
2357052;10211;
2357560;10228;
2358068;10227;
2358576;10225;
2359084;10285;
2359592;10292;
2360100;10315;
2360608;10405;
2361116;10393;
2361624;10399;
2362132;10436;
2362640;10250;
2363148;10298;
2363656;10349;
2364164;10353;
2364671;10279;
2365179;10156;
2365687;10165;
2366195;10094;
2366703;10059;
2367211;10057;
2367719;10058;
2368227;10009;
2368735;9816;
2369243;9638;
2369751;9692;
2370259;10167;
2370767;10176;
2371275;10188;
2371783;10217;
2372291;10219;
2372799;10404;
2373307;10455;
2373815;10496;
2374323;10524;
2374831;10527;
2375339;10360;
2375847;10261;
2376355;10168;
2376863;9415;
2377370;9395;
2377878;9388;
2378386;9426;
2378894;9437;
2379402;9914;
2379910;10042;
2380418;10039;
2380926;10078;
2381434;10104;
2381942;10112;
2382450;10108;
2382958;10109;
2383466;10111;
2383974;10136;
2384482;10175;
2384990;10173;
2385498;10184;
2386006;10186;
2386514;10188;
