1820620;23631;
1821128;23633;
1821636;23726;
1822144;23767;
1822652;23809;
1823160;23798;
1823668;23819;
1824176;23804;
1824684;23815;
1825192;23823;
1825700;23855;
1826208;23866;
1826716;23917;
1827224;23928;
1827732;23955;
1828240;23972;
1828748;23968;
1829256;24004;
1829764;23989;
1830272;23999;
1830780;24021;
1831288;24019;
1831796;24039;
1832304;24023;
1832812;24020;
1833320;24052;
1833828;24030;
1834336;24008;
1834844;23977;
1835352;23942;
1835860;23913;
1836368;23882;
1836876;23834;
1837384;23810;
1837892;23804;
1838400;23788;
1838908;23789;
1839416;23779;
1839924;23774;
1840433;23771;
1840941;23802;
1841449;23826;
1841957;23777;
1842465;23774;
1842973;23772;
1843481;23725;
1843989;23706;
1844497;23720;
1845005;23722;
1845513;23714;
1846021;23777;
1846529;23777;
1847037;23793;
1847545;23819;
1848053;23808;
1848561;23834;
1849070;23834;
1849578;23868;
1850086;23882;
1850594;23880;
1851102;23902;
1851610;23896;
1852118;23902;
1852626;23905;
1853134;23909;
1853642;23969;
1854150;23972;
1854658;24007;
1855166;24003;
1855675;24008;
1856183;24004;
1856691;23989;
1857199;23990;
1857707;23984;
1858215;23968;
1858723;23988;
1859231;23983;
1859739;23908;
1860247;23912;
1860755;23900;
1861263;23908;
1861772;23897;
1862280;23901;
1862788;23898;
1863296;23912;
1863804;23883;
1864312;23962;
1864820;24026;
1865328;24021;
1865836;23962;
1866344;23956;
1866852;23947;
1867360;23964;
1867868;23969;
1868377;23991;
1868885;23961;
1869393;23971;
1869901;23971;
1870409;23973;
1870917;23967;
1871425;23945;
1871933;23942;
1872441;23955;
1872949;23963;
1873458;23981;
1873966;23995;
1874474;23975;
1874982;23979;
1875490;23990;
1875998;23999;
1876506;24027;
1877014;24031;
1877522;24047;
1878030;24075;
1878538;24066;
1879047;24080;
1879555;24113;
1880063;24107;
1880571;24098;
1881079;24113;
1881587;24122;
1882095;24131;
1882603;24106;
1883111;24103;
1883620;24098;
1884128;24073;
1884636;24068;
1885144;24088;
1885652;24075;
1886160;24080;
1886668;24095;
1887176;24069;
1887684;24077;
1888192;24100;
1888701;24099;
1889209;24096;
1889717;24090;
1890225;24082;
1890733;24088;
1891241;24087;
1891749;24073;
1892257;24117;
1892765;24174;
1893273;24176;
1893782;24166;
1894290;24103;
1894798;24024;
1895306;24019;
1895814;23976;
1896322;23965;
1896830;23962;
1897338;23928;
1897847;23917;
1898355;23937;
1898863;23935;
1899371;23930;
1899879;23920;
1900387;23943;
1900895;23928;
1901403;23892;
1901912;23872;
1902420;23878;
