1728158;22623;
1728666;22599;
1729174;22599;
1729682;22609;
1730190;22605;
1730698;22617;
1731206;22734;
1731714;22745;
1732222;22820;
1732730;22787;
1733238;22716;
1733746;22642;
1734255;22603;
1734763;22574;
1735271;22558;
1735779;22553;
1736287;22547;
1736795;22536;
1737303;22681;
1737811;22738;
1738319;22542;
1738827;22542;
1739335;22545;
1739843;22481;
1740351;22523;
1740859;22647;
1741367;22607;
1741875;22633;
1742383;22650;
1742891;22602;
1743399;22559;
1743907;22545;
1744415;22485;
1744923;22501;
1745431;22509;
1745939;22497;
1746447;22568;
1746955;22535;
1747463;22501;
1747971;22492;
1748479;22558;
1748987;22586;
1749495;22588;
1750003;22586;
1750511;22569;
1751019;22421;
1751527;22340;
1752036;22226;
1752544;22159;
1753052;22124;
1753560;22127;
1754068;22026;
1754576;22094;
1755084;22168;
1755592;22238;
1756100;22300;
1756608;22319;
1757116;22437;
1757624;22443;
1758132;22507;
1758640;22556;
1759148;22563;
1759656;22526;
1760165;22497;
1760673;22452;
1761181;22410;
1761689;22408;
1762197;22414;
1762705;22423;
1763213;22458;
1763721;22443;
1764229;22453;
1764737;22460;
1765245;22474;
1765753;22495;
1766261;22584;
1766769;22600;
1767277;22689;
1767785;22781;
1768294;22777;
1768802;22911;
1769310;22920;
1769818;22920;
1770326;22926;
1770834;22933;
1771342;22958;
1771850;22944;
1772358;23008;
1772866;23044;
1773374;23029;
1773882;23052;
1774390;23096;
1774898;23079;
1775406;23143;
1775914;23162;
1776423;23230;
1776931;23176;
1777439;23167;
1777947;23177;
