1820620;27068;
1821128;27076;
1821636;27102;
1822144;27113;
1822652;27092;
1823160;27089;
1823668;27089;
1824176;27082;
1824684;27100;
1825192;27121;
1825700;27137;
1826208;27142;
1826716;27155;
1827224;27165;
1827732;27181;
1828240;27174;
1828748;27187;
1829256;27201;
1829764;27186;
1830272;27196;
1830780;27228;
1831288;27205;
1831796;27220;
1832304;27241;
1832812;27230;
1833320;27218;
1833828;27203;
1834336;27183;
1834844;27170;
1835352;27160;
1835860;27162;
1836368;27142;
1836876;27111;
1837384;27124;
1837892;27133;
1838400;27136;
1838908;27157;
1839416;27176;
1839924;27158;
1840432;27173;
1840940;27193;
1841448;27197;
1841956;27202;
1842464;27182;
1842972;27177;
1843480;27190;
1843988;27185;
1844496;27193;
1845004;27197;
1845513;27205;
1846021;27228;
1846529;27206;
1847037;27258;
1847545;27305;
1848053;27309;
1848561;27257;
1849069;27236;
1849577;27234;
1850085;27187;
1850593;27186;
1851101;27183;
1851609;27170;
1852117;27179;
1852626;27189;
1853134;27177;
1853642;27263;
1854150;27269;
1854658;27277;
1855166;27259;
1855674;27247;
1856182;27187;
1856690;27202;
1857198;27203;
1857706;27236;
1858214;27225;
1858723;27223;
1859231;27220;
1859739;27236;
1860247;27235;
1860755;27249;
1861263;27256;
1861771;27259;
1862279;27258;
1862787;27279;
1863295;27284;
1863803;27266;
1864311;27279;
1864819;27259;
1865328;27265;
1865836;27238;
1866344;27233;
1866852;27224;
1867360;27241;
1867868;27249;
1868376;27247;
1868884;27239;
1869392;27252;
1869900;27257;
1870408;27250;
1870917;27249;
1871425;27256;
1871933;27241;
1872441;27239;
1872949;27255;
1873457;27261;
1873965;27257;
1874473;27263;
1874981;27245;
1875489;27259;
1875998;27242;
1876506;27281;
1877014;27274;
1877522;27295;
1878030;27300;
1878538;27311;
1879046;27303;
1879554;27334;
1880062;27301;
1880570;27313;
1881079;27335;
1881587;27333;
1882095;27344;
1882603;27381;
1883111;27370;
1883619;27381;
1884127;27421;
1884635;27427;
1885143;27439;
1885651;27449;
1886160;27438;
1886668;27426;
1887176;27407;
1887684;27408;
1888192;27381;
1888700;27361;
1889208;27364;
1889716;27294;
1890224;27270;
1890732;27288;
1891241;27228;
1891749;27214;
1892257;27230;
1892765;27234;
1893273;27235;
1893781;27224;
1894289;27228;
1894797;27200;
1895306;27188;
1895814;27202;
1896322;27185;
1896830;27187;
1897338;27180;
1897846;27175;
1898354;27178;
1898862;27157;
1899370;27156;
1899879;27154;
1900387;27147;
1900895;27191;
1901403;27216;
1901911;27221;
1902419;27271;
