2425629;15784;
2426137;15799;
2426645;15788;
2427153;15784;
2427661;15799;
2428169;15781;
2428677;15718;
2429185;15557;
2429693;15562;
2430201;15550;
2430709;15499;
2431217;15346;
2431725;15295;
2432233;15380;
2432741;15363;
2433248;15231;
2433756;15146;
2434264;15260;
2434772;15253;
2435280;15185;
2435788;15062;
2436296;14974;
2436804;14828;
2437312;14824;
2437820;14683;
2438328;14690;
2438837;14734;
2439345;14731;
2439852;14758;
2440360;14782;
2440868;14806;
2441376;14869;
2441884;14864;
2442392;15005;
2442900;15053;
2443408;15084;
2443916;15169;
2444424;15276;
2444932;15485;
2445441;15480;
2445949;15523;
2446457;15530;
2446964;15591;
2447472;15632;
2447980;15643;
2448489;15689;
2448996;15688;
2449504;15741;
2450012;15738;
2450520;15783;
2451028;15809;
2451536;15812;
2452044;15870;
2452552;15872;
2453060;15878;
2453568;15873;
2454076;15879;
2454585;15875;
2455093;15857;
2455601;15863;
2456109;15862;
2456617;15858;
2457125;15885;
2457633;15897;
2458141;15960;
2458649;15955;
2459157;16012;
2459665;16045;
2460173;16071;
2460681;16125;
2461189;16134;
2461697;16152;
2462205;16165;
2462713;16184;
2463221;16192;
2463729;16201;
2464237;16208;
2464745;16194;
2465253;16220;
2465761;16239;
2466269;16256;
2466777;16260;
2467285;16237;
2467793;16228;
2468301;16231;
2468809;16233;
2469317;16227;
2469825;16201;
2470334;16200;
2470842;16199;
2471350;16181;
2471858;16183;
2472366;16143;
2472874;16141;
2473382;16136;
2473890;16125;
2474398;16124;
2474906;16135;
2475414;16111;
2475922;16062;
2476430;16064;
2476938;16053;
2477446;16043;
2477954;16061;
2478462;16052;
2478970;16058;
2479478;16066;
2479986;16071;
2480494;16043;
2481002;16017;
2481510;16017;
2482018;15917;
2482526;15915;
2483034;15850;
2483542;15821;
2484051;15816;
2484559;15830;
2485067;15828;
2485575;15882;
2486083;15918;
2486591;15936;
2487099;16059;
2487607;16069;
2488115;16090;
2488623;16086;
2489131;16051;
2489639;16044;
2490147;16058;
2490655;16053;
2491163;16047;
2491671;16031;
2492179;16010;
2492688;16002;
2493196;15955;
2493704;15934;
2494212;15826;
2494720;15738;
2495228;15734;
2495736;15954;
2496244;15934;
