1662630;21848;
1663138;21862;
1663646;21875;
1664154;21869;
1664662;21868;
1665170;21880;
1665678;21876;
1666186;21882;
1666694;21868;
1667201;21798;
1667709;21800;
1668217;21820;
1668725;21837;
1669233;21877;
1669741;21882;
1670249;21939;
1670757;21955;
1671265;21956;
1671773;21966;
1672281;21956;
1672789;21945;
1673296;21967;
1673804;21974;
1674312;22043;
1674820;21962;
1675328;21944;
1675836;21882;
1676344;21889;
1676852;21860;
1677360;21853;
1677868;21828;
1678376;21823;
1678884;21877;
1679392;21900;
1679900;21757;
1680408;21727;
1680916;21779;
1681424;21757;
1681932;21911;
1682440;21896;
1682948;21911;
1683455;21928;
1683963;21788;
1684471;21806;
1684979;21803;
1685487;21830;
1685995;21911;
1686503;22055;
1687011;22050;
1687519;22055;
1688027;22032;
1688535;21978;
1689043;21951;
1689551;21974;
1690059;21947;
1690567;21968;
1691075;21853;
1691583;21831;
1692091;21821;
1692599;21844;
1693107;21813;
1693615;21813;
1694123;21812;
1694631;21812;
1695139;21818;
1695647;21812;
1696155;21781;
1696663;21813;
1697171;21809;
1697679;21677;
1698187;21614;
1698695;21606;
1699203;21666;
1699711;21661;
1700219;21683;
1700727;21745;
