2426136;22646;
2426644;22660;
2427152;22657;
2427660;22645;
2428168;22653;
2428676;22616;
2429184;22526;
2429692;22517;
2430200;22457;
2430708;22441;
2431216;22377;
2431724;22372;
2432232;22373;
2432740;22366;
2433248;22273;
2433756;22226;
2434264;22272;
2434772;22254;
2435279;22184;
2435787;22102;
2436295;22060;
2436804;21994;
2437312;21977;
2437820;21902;
2438328;21895;
2438836;21906;
2439344;21905;
2439852;21954;
2440359;21982;
2440867;22007;
2441375;22091;
2441883;22093;
2442391;22222;
2442899;22249;
2443407;22318;
2443915;22408;
2444424;22455;
2444932;22592;
2445440;22577;
2445948;22565;
2446456;22571;
2446964;22636;
2447472;22686;
2447980;22692;
2448488;22741;
2448996;22735;
2449503;22744;
2450011;22745;
2450519;22808;
2451027;22840;
2451535;22848;
2452043;22903;
2452552;22919;
2453060;22946;
2453568;22995;
2454076;22996;
2454584;23019;
2455092;23014;
2455600;23012;
2456108;23011;
2456616;23013;
2457124;23005;
2457632;23011;
2458140;23022;
2458648;23014;
2459156;23026;
2459664;23030;
2460172;23020;
2460680;23044;
2461188;23039;
2461696;23036;
2462204;23033;
2462712;23042;
2463220;23017;
2463728;23008;
2464236;23021;
2464744;23025;
2465252;23035;
2465760;23085;
2466268;23082;
2466776;23102;
2467284;23101;
2467792;23135;
2468300;23125;
2468808;23140;
2469316;23132;
2469825;23148;
2470333;23135;
2470841;23125;
2471349;23115;
2471857;23109;
2472365;23126;
2472873;23118;
2473381;23095;
2473889;23076;
2474397;23037;
2474905;23023;
2475413;23026;
2475921;22986;
2476429;22966;
2476937;22918;
2477445;22907;
2477953;22904;
2478461;22896;
2478969;22894;
2479477;22869;
2479985;22864;
2480493;22821;
2481001;22809;
2481509;22782;
2482017;22710;
2482525;22708;
2483034;22699;
2483542;22677;
2484050;22692;
2484558;22722;
2485066;22725;
2485574;22775;
2486082;22819;
2486590;22829;
2487098;22958;
2487606;22955;
2488114;22982;
2488622;22969;
2489130;22959;
2489638;22957;
2490146;22945;
2490654;22964;
2491162;22977;
2491670;22979;
2492179;22903;
2492687;22902;
2493195;22887;
2493703;22880;
2494211;22869;
2494719;22833;
2495227;22825;
2495735;22834;
2496243;22815;
2496751;22771;
