2518091;19658;
2518599;19658;
2519107;19658;
2519615;19624;
2520123;19658;
2520631;19581;
2521139;19502;
2521647;19635;
2522155;19626;
2522663;19595;
2523171;19567;
2523679;19577;
2524187;19541;
2524695;19522;
2525203;19485;
2525711;19478;
2526219;19418;
2526727;19388;
2527235;19399;
2527744;19423;
2528252;19423;
2528760;19441;
2529268;19435;
2529776;19466;
2530284;19478;
2530792;19481;
2531300;19486;
2531808;19449;
2532316;19414;
2532824;19407;
2533332;19404;
2533840;19413;
2534348;19528;
2534856;19553;
2535364;19540;
2535873;19499;
2536381;19491;
2536889;19366;
2537397;19341;
2537905;19322;
2538413;19238;
2538921;19218;
2539429;19115;
2539937;19117;
2540445;18883;
2540953;18856;
2541461;18488;
2541969;18244;
2542477;17781;
2542985;17165;
2543493;17163;
2544002;16634;
2544510;16575;
2545018;16628;
2545526;16806;
2546034;16858;
2546542;17560;
2547050;17626;
2547558;18010;
2548066;18455;
2548574;18499;
2549082;18908;
2549590;18933;
2550098;19150;
2550606;19205;
2551114;19263;
2551622;19314;
2552131;19333;
2552639;19360;
2553147;19353;
2553655;19190;
2554163;19167;
2554671;19298;
2555179;19289;
2555687;19308;
2556195;19283;
2556703;19266;
2557211;19151;
2557719;19168;
2558227;19286;
2558736;19277;
2559244;19374;
2559752;19360;
2560260;19351;
2560768;19350;
2561276;19356;
2561784;19354;
2562292;19333;
2562800;19251;
2563308;19245;
2563816;19184;
2564324;19178;
2564833;19228;
2565341;19212;
2565849;19236;
2566357;19369;
2566865;19368;
2567373;19402;
2567881;19518;
2568389;19519;
2568897;19629;
2569406;19696;
2569914;19689;
2570422;19734;
2570930;19720;
2571438;19698;
2571946;19695;
2572454;19695;
2572962;19691;
2573470;19684;
2573979;19679;
2574487;19633;
2574995;19628;
2575503;19643;
2576011;19636;
