2132550;11043;
2133058;11053;
2133565;11150;
2134073;11187;
2134581;11318;
2135089;11347;
2135597;11381;
2136105;11372;
2136613;11317;
2137121;11320;
2137629;11336;
2138137;11332;
2138645;11376;
2139152;11399;
2139660;11467;
2140168;11451;
2140676;11488;
2141184;11438;
2141692;11355;
2142200;11345;
2142708;11353;
2143216;11385;
2143724;11406;
2144232;11396;
2144740;11399;
2145248;11366;
2145756;11282;
2146263;11315;
2146771;11241;
2147279;11289;
2147787;11336;
2148295;11308;
2148803;11224;
2149311;11213;
2149819;11173;
2150327;11151;
2150835;11276;
2151343;11262;
2151851;11147;
2152359;11164;
2152867;11205;
2153375;11400;
2153882;11393;
2154390;11380;
2154898;11404;
2155406;11427;
2155914;11506;
2156422;11494;
2156930;11414;
2157438;11370;
2157946;11352;
2158454;11335;
2158962;11292;
2159470;11317;
2159978;11225;
2160486;11199;
2160994;11223;
2161502;11133;
2162010;11184;
2162518;11201;
2163026;11287;
2163534;11273;
2164042;11283;
2164550;11237;
2165058;11257;
2165566;11274;
2166074;11284;
2166581;11279;
2167089;11295;
2167597;11317;
2168105;11330;
2168613;11352;
2169121;11352;
2169629;11439;
2170137;11427;
2170645;11495;
2171153;11483;
2171661;11490;
2172169;11446;
2172677;11444;
2173185;11432;
2173693;11438;
2174201;11429;
2174709;11375;
2175217;11302;
2175725;11250;
2176233;11157;
2176741;11190;
2177249;11194;
2177757;11198;
2178265;11186;
2178773;11247;
2179281;11237;
2179789;11325;
2180297;11295;
2180805;11366;
2181313;11388;
2181821;11401;
2182329;11402;
2182837;11373;
2183345;11359;
2183853;11408;
2184361;11453;
2184869;11481;
2185377;11522;
2185885;11502;
2186393;11393;
2186901;11378;
2187409;11332;
2187917;11337;
2188425;11335;
2188933;11360;
2189441;11363;
2189949;11349;
2190457;11289;
2190965;11280;
2191473;11282;
2191981;11263;
2192489;11189;
2192997;11188;
2193505;11185;
2194013;11185;
2194521;11186;
2195029;11179;
2195537;11218;
2196045;11225;
2196553;11226;
2197061;11225;
2197569;11215;
2198077;11210;
2198585;11201;
2199093;11209;
2199601;11211;
2200109;11230;
2200617;11226;
2201125;11310;
